Total Tests,Range Test Size,Number of Segments Test Size,Runtime
5412.0,902.0,6.0,4.2840001583099365
15334.0,902.0,17.0,12.40305209159851
12628.0,902.0,14.0,8.220035076141357
14432.0,902.0,16.0,13.66100025177002
4510.0,902.0,5.0,3.391000270843506
6314.0,902.0,7.0,6.138052701950073
19844.0,902.0,22.0,18.3250515460968
9922.0,902.0,11.0,6.989051818847656
2706.0,902.0,3.0,2.851940393447876
16236.0,902.0,18.0,16.477999687194824
21648.0,902.0,24.0,19.857991933822632
3534.0,589.0,6.0,4.129052400588989
10013.0,589.0,17.0,8.455050945281982
8246.0,589.0,14.0,8.003946781158447
9424.0,589.0,16.0,7.95705246925354
2945.0,589.0,5.0,2.0520517826080322
4123.0,589.0,7.0,4.447052001953125
12958.0,589.0,22.0,11.22405219078064
6479.0,589.0,11.0,3.718998908996582
1767.0,589.0,3.0,2.3109993934631348
10602.0,589.0,18.0,8.786063432693481
14136.0,589.0,24.0,12.669050693511963
5106.0,851.0,6.0,4.859000205993652
14467.0,851.0,17.0,14.02599811553955
11914.0,851.0,14.0,13.377060890197754
13616.0,851.0,16.0,12.729052782058716
4255.0,851.0,5.0,3.6600522994995117
5957.0,851.0,7.0,5.167999029159546
18722.0,851.0,22.0,16.961052894592285
9361.0,851.0,11.0,10.881002187728882
2553.0,851.0,3.0,1.9319989681243896
15318.0,851.0,18.0,14.428005933761597
20424.0,851.0,24.0,18.21099328994751
4902.0,817.0,6.0,5.583999872207642
13889.0,817.0,17.0,12.830995321273804
11438.0,817.0,14.0,12.039999008178711
13072.0,817.0,16.0,12.00100588798523
4085.0,817.0,5.0,4.0309953689575195
5719.0,817.0,7.0,4.250051975250244
17974.0,817.0,22.0,16.644051790237427
8987.0,817.0,11.0,9.854004621505737
2451.0,817.0,3.0,1.3489995002746582
14706.0,817.0,18.0,14.342003583908081
19608.0,817.0,24.0,20.671995639801025
2508.0,418.0,6.0,2.101999044418335
7106.0,418.0,17.0,5.871938228607178
5852.0,418.0,14.0,3.9259917736053467
6688.0,418.0,16.0,5.4979541301727295
2090.0,418.0,5.0,2.307999849319458
2926.0,418.0,7.0,3.0619394779205322
9196.0,418.0,22.0,7.946947336196899
4598.0,418.0,11.0,3.9540534019470215
1254.0,418.0,3.0,1.3509478569030762
7524.0,418.0,18.0,7.544047117233276
10032.0,418.0,24.0,8.077946901321411
564.0,94.0,6.0,0.6498944759368896
1598.0,94.0,17.0,1.4539463520050049
1316.0,94.0,14.0,1.1079456806182861
1504.0,94.0,16.0,1.3019933700561523
470.0,94.0,5.0,0.4217185974121094
658.0,94.0,7.0,0.5689923763275146
2068.0,94.0,22.0,1.8349180221557617
1034.0,94.0,11.0,0.8789999485015869
282.0,94.0,3.0,0.2959287166595459
1692.0,94.0,18.0,1.4369924068450928
2256.0,94.0,24.0,2.0930492877960205
2028.0,338.0,6.0,1.6959478855133057
5746.0,338.0,17.0,5.557000637054443
4732.0,338.0,14.0,4.197999954223633
5408.0,338.0,16.0,5.000999450683594
1690.0,338.0,5.0,1.354945421218872
2366.0,338.0,7.0,1.832052230834961
7436.0,338.0,22.0,6.96899938583374
3718.0,338.0,11.0,2.4660351276397705
1014.0,338.0,3.0,0.837958812713623
6084.0,338.0,18.0,5.926998853683472
8112.0,338.0,24.0,7.775999069213867
3750.0,625.0,6.0,4.536998510360718
10625.0,625.0,17.0,9.032947063446045
8750.0,625.0,14.0,7.704002618789673
10000.0,625.0,16.0,10.833993196487427
3125.0,625.0,5.0,2.9069998264312744
4375.0,625.0,7.0,4.4120001792907715
13750.0,625.0,22.0,11.488051414489746
6875.0,625.0,11.0,6.3619465827941895
1875.0,625.0,3.0,2.3209939002990723
11250.0,625.0,18.0,8.569000720977783
15000.0,625.0,24.0,13.293998003005981
1098.0,183.0,6.0,1.1169536113739014
3111.0,183.0,17.0,2.9359989166259766
2562.0,183.0,14.0,1.9899988174438477
2928.0,183.0,16.0,2.7900009155273438
915.0,183.0,5.0,0.5729994773864746
1281.0,183.0,7.0,1.2730519771575928
4026.0,183.0,22.0,4.20295262336731
2013.0,183.0,11.0,1.8640518188476562
549.0,183.0,3.0,0.4700033664703369
3294.0,183.0,18.0,3.0319948196411133
4392.0,183.0,24.0,3.876993179321289
1308.0,218.0,6.0,0.9390439987182617
3706.0,218.0,17.0,3.7659456729888916
3052.0,218.0,14.0,2.3829989433288574
3488.0,218.0,16.0,3.362053155899048
1090.0,218.0,5.0,0.753941535949707
1526.0,218.0,7.0,1.5009987354278564
4796.0,218.0,22.0,4.18899130821228
2398.0,218.0,11.0,2.2219982147216797
654.0,218.0,3.0,0.7009990215301514
3924.0,218.0,18.0,3.466059923171997
5232.0,218.0,24.0,5.005998849868774
1374.0,229.0,6.0,1.0069983005523682
3893.0,229.0,17.0,4.08000111579895
3206.0,229.0,14.0,2.7490031719207764
3664.0,229.0,16.0,3.5950019359588623
1145.0,229.0,5.0,1.2370026111602783
1603.0,229.0,7.0,1.3699424266815186
5038.0,229.0,22.0,4.8209943771362305
2519.0,229.0,11.0,2.131052017211914
687.0,229.0,3.0,0.5829465389251709
4122.0,229.0,18.0,3.8949460983276367
5496.0,229.0,24.0,5.238046884536743
5286.0,881.0,6.0,4.801989316940308
14977.0,881.0,17.0,11.593999147415161
12334.0,881.0,14.0,11.896052122116089
14096.0,881.0,16.0,11.886946201324463
4405.0,881.0,5.0,3.651993751525879
6167.0,881.0,7.0,6.744007110595703
19382.0,881.0,22.0,18.39394736289978
9691.0,881.0,11.0,8.176945924758911
2643.0,881.0,3.0,2.7750461101531982
15858.0,881.0,18.0,14.287946462631226
21144.0,881.0,24.0,17.774999618530273
534.0,89.0,6.0,0.5759997367858887
1513.0,89.0,17.0,1.1747159957885742
1246.0,89.0,14.0,1.040999412536621
1424.0,89.0,16.0,1.296999216079712
445.0,89.0,5.0,0.5310001373291016
623.0,89.0,7.0,0.3430521488189697
1958.0,89.0,22.0,1.8570053577423096
979.0,89.0,11.0,0.9870467185974121
267.0,89.0,3.0,0.1930525302886963
1602.0,89.0,18.0,1.6019339561462402
2136.0,89.0,24.0,2.057007312774658
5178.0,863.0,6.0,4.909994125366211
14671.0,863.0,17.0,13.933993339538574
12082.0,863.0,14.0,11.682061910629272
13808.0,863.0,16.0,13.140000343322754
4315.0,863.0,5.0,4.399947643280029
6041.0,863.0,7.0,6.257000207901001
18986.0,863.0,22.0,16.520052671432495
9493.0,863.0,11.0,9.930999994277954
2589.0,863.0,3.0,2.760005474090576
15534.0,863.0,18.0,11.317046165466309
20712.0,863.0,24.0,18.3870530128479
4542.0,757.0,6.0,3.7430522441864014
12869.0,757.0,17.0,12.523940324783325
10598.0,757.0,14.0,9.192999839782715
12112.0,757.0,16.0,12.06000018119812
3785.0,757.0,5.0,3.6199936866760254
5299.0,757.0,7.0,5.4769933223724365
16654.0,757.0,22.0,14.861052513122559
8327.0,757.0,11.0,6.886998176574707
2271.0,757.0,3.0,1.187999963760376
13626.0,757.0,18.0,12.384000301361084
18168.0,757.0,24.0,16.75699734687805
1056.0,176.0,6.0,1.3460066318511963
2992.0,176.0,17.0,2.63004732131958
2464.0,176.0,14.0,2.2139475345611572
2816.0,176.0,16.0,2.502000331878662
880.0,176.0,5.0,0.8239943981170654
1232.0,176.0,7.0,1.059053897857666
3872.0,176.0,22.0,3.3919999599456787
1936.0,176.0,11.0,1.4800398349761963
528.0,176.0,3.0,0.3709983825683594
3168.0,176.0,18.0,2.828000068664551
4224.0,176.0,24.0,3.483999490737915
936.0,156.0,6.0,0.616004228591919
2652.0,156.0,17.0,2.0090067386627197
2184.0,156.0,14.0,1.9629523754119873
2496.0,156.0,16.0,2.294046401977539
780.0,156.0,5.0,0.7300002574920654
1092.0,156.0,7.0,1.137052297592163
3432.0,156.0,22.0,3.0870070457458496
1716.0,156.0,11.0,1.7439932823181152
468.0,156.0,3.0,0.4789397716522217
2808.0,156.0,18.0,2.3860104084014893
3744.0,156.0,24.0,3.317997455596924
5760.0,960.0,6.0,6.713999032974243
16320.0,960.0,17.0,12.930948734283447
13440.0,960.0,14.0,12.4540536403656
15360.0,960.0,16.0,15.501000881195068
4800.0,960.0,5.0,4.026001214981079
6720.0,960.0,7.0,5.837998628616333
21120.0,960.0,22.0,20.08900737762451
10560.0,960.0,11.0,10.338935136795044
2880.0,960.0,3.0,2.589853286743164
17280.0,960.0,18.0,14.788000106811523
23040.0,960.0,24.0,22.906047582626343
2304.0,384.0,6.0,2.1749961376190186
6528.0,384.0,17.0,5.688724994659424
5376.0,384.0,14.0,5.346053600311279
6144.0,384.0,16.0,6.2519989013671875
1920.0,384.0,5.0,1.6970372200012207
2688.0,384.0,7.0,2.752997398376465
8448.0,384.0,22.0,6.580999851226807
4224.0,384.0,11.0,3.142995595932007
1152.0,384.0,3.0,0.878941535949707
6912.0,384.0,18.0,6.124780893325806
9216.0,384.0,24.0,7.465999364852905
1944.0,324.0,6.0,1.7570457458496094
5508.0,324.0,17.0,4.660947561264038
4536.0,324.0,14.0,3.316000461578369
5184.0,324.0,16.0,4.7210001945495605
1620.0,324.0,5.0,1.6430506706237793
2268.0,324.0,7.0,1.8599538803100586
7128.0,324.0,22.0,5.750051498413086
3564.0,324.0,11.0,2.947953939437866
972.0,324.0,3.0,0.9589922428131104
5832.0,324.0,18.0,5.470999479293823
7776.0,324.0,24.0,7.596999168395996
1338.0,223.0,6.0,1.311992883682251
3791.0,223.0,17.0,3.6750049591064453
3122.0,223.0,14.0,2.2270519733428955
3568.0,223.0,16.0,3.2459380626678467
1115.0,223.0,5.0,0.9350061416625977
1561.0,223.0,7.0,1.7900078296661377
4906.0,223.0,22.0,4.145993232727051
2453.0,223.0,11.0,2.1260056495666504
669.0,223.0,3.0,0.6429986953735352
4014.0,223.0,18.0,3.846992015838623
5352.0,223.0,24.0,4.710005760192871
2724.0,454.0,6.0,2.1329941749572754
7718.0,454.0,17.0,7.868999719619751
6356.0,454.0,14.0,5.541999816894531
7264.0,454.0,16.0,5.765044212341309
2270.0,454.0,5.0,1.9289460182189941
3178.0,454.0,7.0,1.7789993286132812
9988.0,454.0,22.0,9.424000263214111
4994.0,454.0,11.0,4.057000637054443
1362.0,454.0,3.0,1.2509400844573975
8172.0,454.0,18.0,7.842997312545776
10896.0,454.0,24.0,9.261000871658325
2118.0,353.0,6.0,1.934995412826538
6001.0,353.0,17.0,5.620065212249756
4942.0,353.0,14.0,4.131005764007568
5648.0,353.0,16.0,4.75499415397644
1765.0,353.0,5.0,1.920994520187378
2471.0,353.0,7.0,2.5390050411224365
7766.0,353.0,22.0,6.569993734359741
3883.0,353.0,11.0,3.739997625350952
1059.0,353.0,3.0,0.7269940376281738
6354.0,353.0,18.0,5.778998851776123
8472.0,353.0,24.0,7.716994285583496
1920.0,320.0,6.0,1.1659486293792725
5440.0,320.0,17.0,5.113999843597412
4480.0,320.0,14.0,4.227049350738525
5120.0,320.0,16.0,4.453052997589111
1600.0,320.0,5.0,1.0319478511810303
2240.0,320.0,7.0,2.1510467529296875
7040.0,320.0,22.0,6.44200587272644
3520.0,320.0,11.0,2.734053611755371
960.0,320.0,3.0,0.8120524883270264
5760.0,320.0,18.0,5.8119471073150635
7680.0,320.0,24.0,6.8480000495910645
300.0,50.0,6.0,0.24393868446350098
850.0,50.0,17.0,0.8040521144866943
700.0,50.0,14.0,0.7020001411437988
800.0,50.0,16.0,0.7560038566589355
250.0,50.0,5.0,0.2500464916229248
350.0,50.0,7.0,0.3160524368286133
1100.0,50.0,22.0,0.8838863372802734
550.0,50.0,11.0,0.4940521717071533
150.0,50.0,3.0,0.14397621154785156
900.0,50.0,18.0,0.7290453910827637
1200.0,50.0,24.0,1.0379998683929443
4458.0,743.0,6.0,3.498000144958496
12631.0,743.0,17.0,11.10099983215332
10402.0,743.0,14.0,8.169944286346436
11888.0,743.0,16.0,11.091994047164917
3715.0,743.0,5.0,2.5829732418060303
5201.0,743.0,7.0,5.897053003311157
16346.0,743.0,22.0,13.912949323654175
8173.0,743.0,11.0,7.69893741607666
2229.0,743.0,3.0,1.9629392623901367
13374.0,743.0,18.0,10.487061023712158
17832.0,743.0,24.0,15.318000078201294
198.0,33.0,6.0,0.1489391326904297
561.0,33.0,17.0,0.5470499992370605
462.0,33.0,14.0,0.3909947872161865
528.0,33.0,16.0,0.4310131072998047
165.0,33.0,5.0,0.14899539947509766
231.0,33.0,7.0,0.16298246383666992
726.0,33.0,22.0,0.5720491409301758
363.0,33.0,11.0,0.2720506191253662
99.0,33.0,3.0,0.08198142051696777
594.0,33.0,18.0,0.44605207443237305
792.0,33.0,24.0,0.6670000553131104
2274.0,379.0,6.0,1.9869470596313477
6443.0,379.0,17.0,6.749992847442627
5306.0,379.0,14.0,4.360993385314941
6064.0,379.0,16.0,5.443948268890381
1895.0,379.0,5.0,1.5670053958892822
2653.0,379.0,7.0,2.1480045318603516
8338.0,379.0,22.0,6.948993444442749
4169.0,379.0,11.0,3.174985408782959
1137.0,379.0,3.0,1.0179381370544434
6822.0,379.0,18.0,6.283939361572266
9096.0,379.0,24.0,7.8299384117126465
918.0,153.0,6.0,1.1200530529022217
2601.0,153.0,17.0,2.185999870300293
2142.0,153.0,14.0,1.955979347229004
2448.0,153.0,16.0,2.088052988052368
765.0,153.0,5.0,0.8719925880432129
1071.0,153.0,7.0,1.1709885597229004
3366.0,153.0,22.0,3.048953056335449
1683.0,153.0,11.0,1.4749937057495117
459.0,153.0,3.0,0.496049165725708
2754.0,153.0,18.0,2.251046895980835
3672.0,153.0,24.0,3.3930516242980957
3480.0,580.0,6.0,3.190000057220459
9860.0,580.0,17.0,8.665947914123535
8120.0,580.0,14.0,9.101000547409058
9280.0,580.0,16.0,7.071998834609985
2900.0,580.0,5.0,3.4600396156311035
4060.0,580.0,7.0,2.8359453678131104
12760.0,580.0,22.0,12.835046529769897
6380.0,580.0,11.0,5.917939186096191
1740.0,580.0,3.0,1.4959995746612549
10440.0,580.0,18.0,10.102001190185547
13920.0,580.0,24.0,12.126991510391235
684.0,114.0,6.0,0.4930577278137207
1938.0,114.0,17.0,1.77199125289917
1596.0,114.0,14.0,1.4660000801086426
1824.0,114.0,16.0,1.5730526447296143
570.0,114.0,5.0,0.5569894313812256
798.0,114.0,7.0,0.6709389686584473
2508.0,114.0,22.0,2.118004322052002
1254.0,114.0,11.0,0.9669935703277588
342.0,114.0,3.0,0.4119987487792969
2052.0,114.0,18.0,1.891052007675171
2736.0,114.0,24.0,2.519998550415039
4332.0,722.0,6.0,4.661998271942139
12274.0,722.0,17.0,11.22905158996582
10108.0,722.0,14.0,9.876946926116943
11552.0,722.0,16.0,9.472054958343506
3610.0,722.0,5.0,2.0990519523620605
5054.0,722.0,7.0,4.164003610610962
15884.0,722.0,22.0,13.367947340011597
7942.0,722.0,11.0,8.246052026748657
2166.0,722.0,3.0,2.7699661254882812
12996.0,722.0,18.0,13.123001337051392
17328.0,722.0,24.0,14.353052377700806
5346.0,891.0,6.0,5.173046827316284
15147.0,891.0,17.0,13.578949451446533
12474.0,891.0,14.0,8.893046855926514
14256.0,891.0,16.0,12.206946849822998
4455.0,891.0,5.0,3.469991445541382
6237.0,891.0,7.0,5.171947002410889
19602.0,891.0,22.0,17.605993509292603
9801.0,891.0,11.0,8.709046602249146
2673.0,891.0,3.0,3.313999652862549
16038.0,891.0,18.0,15.154000043869019
21384.0,891.0,24.0,17.68594765663147
1746.0,291.0,6.0,1.549992561340332
4947.0,291.0,17.0,4.384939908981323
4074.0,291.0,14.0,3.6660351753234863
4656.0,291.0,16.0,4.425005197525024
1455.0,291.0,5.0,1.175051212310791
2037.0,291.0,7.0,1.6829931735992432
6402.0,291.0,22.0,5.94305682182312
3201.0,291.0,11.0,2.899993896484375
873.0,291.0,3.0,0.8600568771362305
5238.0,291.0,18.0,4.54105019569397
6984.0,291.0,24.0,6.344997882843018
3600.0,600.0,6.0,2.6590473651885986
10200.0,600.0,17.0,8.121012210845947
8400.0,600.0,14.0,7.236050367355347
9600.0,600.0,16.0,8.573991775512695
3000.0,600.0,5.0,3.643049955368042
4200.0,600.0,7.0,4.525000333786011
13200.0,600.0,22.0,12.122947216033936
6600.0,600.0,11.0,4.6109983921051025
1800.0,600.0,3.0,1.3209991455078125
10800.0,600.0,18.0,8.696005821228027
14400.0,600.0,24.0,10.997000694274902
2022.0,337.0,6.0,1.9059948921203613
5729.0,337.0,17.0,5.3669915199279785
4718.0,337.0,14.0,4.384939432144165
5392.0,337.0,16.0,4.583946466445923
1685.0,337.0,5.0,2.203052520751953
2359.0,337.0,7.0,1.3239986896514893
7414.0,337.0,22.0,7.420993804931641
3707.0,337.0,11.0,3.5059940814971924
1011.0,337.0,3.0,1.1079974174499512
6066.0,337.0,18.0,5.6969380378723145
8088.0,337.0,24.0,5.962994575500488
1224.0,204.0,6.0,1.0930023193359375
3468.0,204.0,17.0,2.766998052597046
2856.0,204.0,14.0,2.971999406814575
3264.0,204.0,16.0,3.0330002307891846
1020.0,204.0,5.0,0.910053014755249
1428.0,204.0,7.0,1.2829997539520264
4488.0,204.0,22.0,3.898993730545044
2244.0,204.0,11.0,2.0169944763183594
612.0,204.0,3.0,0.4119412899017334
3672.0,204.0,18.0,3.430999279022217
4896.0,204.0,24.0,4.327001094818115
102.0,17.0,6.0,0.0989997386932373
289.0,17.0,17.0,0.26999950408935547
238.0,17.0,14.0,0.22199225425720215
272.0,17.0,16.0,0.2279970645904541
85.0,17.0,5.0,0.10600590705871582
119.0,17.0,7.0,0.08899712562561035
374.0,17.0,22.0,0.37004637718200684
187.0,17.0,11.0,0.12201070785522461
51.0,17.0,3.0,0.04705095291137695
306.0,17.0,18.0,0.26599836349487305
408.0,17.0,24.0,0.3320457935333252
750.0,125.0,6.0,0.5839443206787109
2125.0,125.0,17.0,1.793999433517456
1750.0,125.0,14.0,1.3960466384887695
2000.0,125.0,16.0,1.4389488697052002
625.0,125.0,5.0,0.4609951972961426
875.0,125.0,7.0,0.564993143081665
2750.0,125.0,22.0,2.4910452365875244
1375.0,125.0,11.0,1.3639988899230957
375.0,125.0,3.0,0.38805651664733887
2250.0,125.0,18.0,1.6679446697235107
3000.0,125.0,24.0,2.571052074432373
1062.0,177.0,6.0,0.7689363956451416
3009.0,177.0,17.0,2.7059333324432373
2478.0,177.0,14.0,2.141993522644043
2832.0,177.0,16.0,2.6779935359954834
885.0,177.0,5.0,0.6900002956390381
1239.0,177.0,7.0,1.1490461826324463
3894.0,177.0,22.0,3.4039993286132812
1947.0,177.0,11.0,1.49399995803833
531.0,177.0,3.0,0.5249936580657959
3186.0,177.0,18.0,3.1680352687835693
4248.0,177.0,24.0,3.8049988746643066
4896.0,816.0,6.0,3.8109984397888184
13872.0,816.0,17.0,13.132000207901001
11424.0,816.0,14.0,10.406993627548218
13056.0,816.0,16.0,10.623947620391846
4080.0,816.0,5.0,5.153053283691406
5712.0,816.0,7.0,6.45905065536499
17952.0,816.0,22.0,16.136999368667603
8976.0,816.0,11.0,9.082050561904907
2448.0,816.0,3.0,3.3909993171691895
14688.0,816.0,18.0,13.345000505447388
19584.0,816.0,24.0,19.290998220443726
1410.0,235.0,6.0,1.397993803024292
3995.0,235.0,17.0,3.1439931392669678
3290.0,235.0,14.0,2.8479902744293213
3760.0,235.0,16.0,3.0319406986236572
1175.0,235.0,5.0,1.1700458526611328
1645.0,235.0,7.0,1.4009485244750977
5170.0,235.0,22.0,4.481045961380005
2585.0,235.0,11.0,2.1890296936035156
705.0,235.0,3.0,0.8019931316375732
4230.0,235.0,18.0,3.665998697280884
5640.0,235.0,24.0,5.3868608474731445
1782.0,297.0,6.0,1.5209424495697021
5049.0,297.0,17.0,4.262006044387817
4158.0,297.0,14.0,3.88700008392334
4752.0,297.0,16.0,4.180946588516235
1485.0,297.0,5.0,1.5840466022491455
2079.0,297.0,7.0,1.7020533084869385
6534.0,297.0,22.0,6.167018413543701
3267.0,297.0,11.0,3.251999616622925
891.0,297.0,3.0,0.7119934558868408
5346.0,297.0,18.0,4.902999639511108
7128.0,297.0,24.0,5.827046871185303
1632.0,272.0,6.0,1.0039525032043457
4624.0,272.0,17.0,4.083999395370483
3808.0,272.0,14.0,3.547999620437622
4352.0,272.0,16.0,4.1510515213012695
1360.0,272.0,5.0,1.2820000648498535
1904.0,272.0,7.0,1.5509955883026123
5984.0,272.0,22.0,4.401998281478882
2992.0,272.0,11.0,2.5439469814300537
816.0,272.0,3.0,0.7849996089935303
4896.0,272.0,18.0,3.8469748497009277
6528.0,272.0,24.0,5.400052785873413
606.0,101.0,6.0,0.6819987297058105
1717.0,101.0,17.0,1.606046438217163
1414.0,101.0,14.0,1.1100077629089355
1616.0,101.0,16.0,1.596052885055542
505.0,101.0,5.0,0.5589385032653809
707.0,101.0,7.0,0.6159987449645996
2222.0,101.0,22.0,1.9520025253295898
1111.0,101.0,11.0,0.7709450721740723
303.0,101.0,3.0,0.29593682289123535
1818.0,101.0,18.0,1.6729989051818848
2424.0,101.0,24.0,2.2309529781341553
5028.0,838.0,6.0,5.161052465438843
14246.0,838.0,17.0,15.227947473526001
11732.0,838.0,14.0,12.211994171142578
13408.0,838.0,16.0,13.246005535125732
4190.0,838.0,5.0,4.885046720504761
5866.0,838.0,7.0,4.78594708442688
18436.0,838.0,22.0,17.70800018310547
9218.0,838.0,11.0,8.72299838066101
2514.0,838.0,3.0,2.372000217437744
15084.0,838.0,18.0,12.422940254211426
20112.0,838.0,24.0,16.766955614089966
1344.0,224.0,6.0,1.3489460945129395
3808.0,224.0,17.0,3.363994836807251
3136.0,224.0,14.0,2.85805344581604
3584.0,224.0,16.0,3.4840481281280518
1120.0,224.0,5.0,0.6440000534057617
1568.0,224.0,7.0,1.2339999675750732
4928.0,224.0,22.0,4.601040363311768
2464.0,224.0,11.0,1.8089518547058105
672.0,224.0,3.0,0.5169937610626221
4032.0,224.0,18.0,3.134946823120117
5376.0,224.0,24.0,4.901004076004028
3804.0,634.0,6.0,3.8690531253814697
10778.0,634.0,17.0,9.555999755859375
8876.0,634.0,14.0,7.149990558624268
10144.0,634.0,16.0,8.009052515029907
3170.0,634.0,5.0,2.8499996662139893
4438.0,634.0,7.0,3.7540557384490967
13948.0,634.0,22.0,12.75494647026062
6974.0,634.0,11.0,6.49699854850769
1902.0,634.0,3.0,2.1790053844451904
11412.0,634.0,18.0,10.162993431091309
15216.0,634.0,24.0,14.655052661895752
3426.0,571.0,6.0,3.4909722805023193
9707.0,571.0,17.0,7.216935157775879
7994.0,571.0,14.0,7.932947635650635
9136.0,571.0,16.0,8.688051700592041
2855.0,571.0,5.0,2.5649447441101074
3997.0,571.0,7.0,3.3509933948516846
12562.0,571.0,22.0,11.837992429733276
6281.0,571.0,11.0,5.383953332901001
1713.0,571.0,3.0,1.2070465087890625
10278.0,571.0,18.0,10.841947555541992
13704.0,571.0,24.0,11.493052244186401
612.0,102.0,6.0,0.3759958744049072
1734.0,102.0,17.0,1.5119943618774414
1428.0,102.0,14.0,1.4139912128448486
1632.0,102.0,16.0,1.6379473209381104
510.0,102.0,5.0,0.5099475383758545
714.0,102.0,7.0,0.3630514144897461
2244.0,102.0,22.0,2.0059468746185303
1122.0,102.0,11.0,1.0579357147216797
306.0,102.0,3.0,0.18298888206481934
1836.0,102.0,18.0,1.557952642440796
2448.0,102.0,24.0,2.053046464920044
